group,domain,metric,n_policies,mean,sample_sd,minimum,maximum,training_seeds,policy_estimates
BC_vision,geometry_ood,joint_success,3,0.05555555555555556,0.03849001794597506,0.03333333333333333,0.1,"[0,1,2]","[0.1,0.03333333333333333,0.03333333333333333]"
BC_vision,physics_ood,joint_success,3,0.022222222222222223,0.019245008972987525,0.0,0.03333333333333333,"[0,1,2]","[0.03333333333333333,0.0,0.03333333333333333]"
BC_vision,combined_ood,joint_success,3,0.011111111111111112,0.019245008972987525,0.0,0.03333333333333333,"[0,1,2]","[0.03333333333333333,0.0,0.0]"
BC_vision,all,joint_success,3,0.061111111111111116,0.042763345328724035,0.025,0.10833333333333334,"[0,1,2]","[0.10833333333333334,0.05,0.025]"
BC_vision,id,force_violation,3,0.5777777777777778,0.10715167512214392,0.5,0.7,"[0,1,2]","[0.7,0.5,0.5333333333333333]"
BC_vision,geometry_ood,force_violation,3,0.27777777777777773,0.1018350154434631,0.16666666666666666,0.36666666666666664,"[0,1,2]","[0.3,0.16666666666666666,0.36666666666666664]"
BC_vision,physics_ood,force_violation,3,0.6333333333333333,0.1527525231651947,0.5,0.8,"[0,1,2]","[0.8,0.5,0.6]"
BC_vision,combined_ood,force_violation,3,0.4222222222222222,0.10183501544346311,0.3333333333333333,0.5333333333333333,"[0,1,2]","[0.5333333333333333,0.3333333333333333,0.4]"
BC_vision,all,force_violation,3,0.4777777777777778,0.10419444074172808,0.375,0.5833333333333334,"[0,1,2]","[0.5833333333333334,0.375,0.475]"
BC_vision,id,peak_N,3,10.55486736661858,1.9896265546472416,8.522090458869934,12.498335838317871,"[0,1,2]","[12.498335838317871,8.522090458869934,10.644175802667936]"
BC_vision,geometry_ood,peak_N,3,4.513359565536181,1.5614847014778575,2.738476514816284,5.675713968276978,"[0,1,2]","[5.125888213515282,2.738476514816284,5.675713968276978]"
BC_vision,physics_ood,peak_N,3,10.077956702974108,2.438102329904422,7.658216730753581,12.534015607833862,"[0,1,2]","[12.534015607833862,7.658216730753581,10.04163777033488]"
BC_vision,combined_ood,peak_N,3,6.017913206418355,1.2124361322768562,5.127888790766398,7.398817384243012,"[0,1,2]","[7.398817384243012,5.127888790766398,5.527033444245657]"
BC_vision,all,peak_N,3,7.791024210386806,1.6960663844134383,6.01166812380155,9.389264260977507,"[0,1,2]","[9.389264260977507,6.01166812380155,7.972140246381362]"
BC_vision,id,max_height_m,3,0.10990613371961645,0.03939360826291493,0.07905805918077628,0.15428105344374973,"[0,1,2]","[0.15428105344374973,0.09637928853432337,0.07905805918077628]"
BC_vision,geometry_ood,max_height_m,3,0.03245298018058141,0.010986325527416478,0.021136041978995004,0.04307577510674795,"[0,1,2]","[0.04307577510674795,0.021136041978995004,0.03314712345600128]"
BC_vision,physics_ood,max_height_m,3,0.05455628190603521,0.01979576524552596,0.038306999827424686,0.07660367215673129,"[0,1,2]","[0.07660367215673129,0.038306999827424686,0.04875817373394966]"
