run,status,takeover,domain,metric,kind,count,n,estimate,ci_low,ci_high,ci_method,all_episode_n
visuotactile_height_seed1_rl,primary,44,id,final_native_success,binary,10,10,1.0,0.7224672001371107,0.9999999999999999,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,id,force_budget_exceeded,binary,7,10,0.7,0.39677814746114537,0.8922087325936989,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,id,setup_force_budget_exceeded,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,id,bilateral_contact_at_takeover,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,id,intervention_force_budget_exceeded,binary,7,10,0.7,0.39677814746114537,0.8922087325936989,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,id,sustained_10cm_lift_success,binary,10,10,1.0,0.7224672001371107,0.9999999999999999,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,id,sustained_10cm_lift_within_force_budget,binary,3,10,0.3,0.10779126740630099,0.6032218525388546,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,id,full_episode_peak_normal_N,continuous,,10,9.223506689071655,7.229660153388977,11.280414690971373,whole-environment-seed bootstrap 95%,
visuotactile_height_seed1_rl,primary,44,id,setup_peak_normal_N,continuous,,10,0.0,0.0,0.0,whole-environment-seed bootstrap 95%,
visuotactile_height_seed1_rl,primary,44,id,intervention_peak_normal_N,continuous,,10,8.233630037307739,6.825399985313415,9.528687987327574,whole-environment-seed bootstrap 95%,
visuotactile_height_seed1_rl,primary,44,id,max_relative_height_m,continuous,,10,0.13788312301039696,0.12599812258034945,0.14833261715248228,whole-environment-seed bootstrap 95%,
visuotactile_height_seed1_rl,primary,44,id,native_shaped_return,continuous,,10,108.64873608708668,106.34922378233705,109.90716378081801,whole-environment-seed bootstrap 95%,
visuotactile_height_seed1_rl,primary,44,id,native_success_given_setup_within_budget,conditional_binary,10,10,1.0,0.7224672001371107,0.9999999999999999,"Wilson 95%; explicitly conditioned, not overall success",10
visuotactile_height_seed1_rl,primary,44,ood,sustained_native_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,ood,sustained_success_within_force_budget,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,ood,any_native_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,ood,final_native_success,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,ood,force_budget_exceeded,binary,7,10,0.7,0.39677814746114537,0.8922087325936989,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,ood,setup_force_budget_exceeded,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
visuotactile_height_seed1_rl,primary,44,ood,bilateral_contact_at_takeover,binary,0,10,0.0,0.0,0.2775327998628892,"Wilson 95%, environment-seed episodes",
